item_id,task,png,isolation,notes
U2S1-0908,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-0908.png,,
U2S1-0909,Find a neurosurgeon who is over 50 years old and has an appointment available tomorrow.,png/U2S1-0909.png,,
U2S1-0910,"Get quotes for a package weighing 10 lbs with dimensions of 2 inches in length, width, and height, being shipped from Long Beach, 90802 to Portland, 97201.",png/U2S1-0910.png,,
U2S1-0911,Find an energetic hairless dog with medium barking.,png/U2S1-0911.png,,
U2S1-0912,"Find a female MD Cardiologist in Jacksonville, Florida.",png/U2S1-0912.png,,
U2S1-0913,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-0913.png,,
U2S1-0914,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-0914.png,,
U2S1-0915,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-0915.png,,
U2S1-0916,Browse recipes for gluten-free chocolate chip cookies that can be made without nuts.,png/U2S1-0916.png,,
U2S1-0917,Browse recipes for gluten-free chocolate chip cookies that can be made without nuts.,png/U2S1-0917.png,,
U2S1-0918,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-0918.png,,
U2S1-0919,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-0919.png,,
U2S1-0920,Search for regular weekday jobs around 14810 that I can start within two weeks or three.,png/U2S1-0920.png,,
U2S1-0921,Find a neurosurgeon who is over 50 years old and has an appointment available tomorrow.,png/U2S1-0921.png,,
U2S1-0922,Find press releases by the antitrust division in 2022.,png/U2S1-0922.png,,
U2S1-0923,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-0923.png,,
U2S1-0924,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-0924.png,,
U2S1-0925,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-0925.png,,
U2S1-0926,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-0926.png,,
U2S1-0927,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-0927.png,,
U2S1-0928,Find press releases by the antitrust division in 2022.,png/U2S1-0928.png,,
U2S1-0929,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-0929.png,,
U2S1-0930,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-0930.png,,
U2S1-0931,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-0931.png,,
U2S1-0932,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-0932.png,,
U2S1-0933,Submit a request for vehicle registration renewal with title number X123456 and last 4 digits of VIN is 1234.,png/U2S1-0933.png,,
U2S1-0934,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-0934.png,,
U2S1-0935,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-0935.png,,
U2S1-0936,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-0936.png,,
U2S1-0937,Identify the open issue with the most comments in the first trending open-source repository this week.,png/U2S1-0937.png,,
U2S1-0938,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-0938.png,,
U2S1-0939,"See Nissan and Honda cars for sale near Kentwood, MI 49512 on CarMax.",png/U2S1-0939.png,,
U2S1-0940,Open the page with an overview of the submission of releases on Discogs.,png/U2S1-0940.png,,
U2S1-0941,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-0941.png,,
U2S1-0942,Browse recipes for gluten-free chocolate chip cookies that can be made without nuts.,png/U2S1-0942.png,,
U2S1-0943,Find press releases by the antitrust division in 2022.,png/U2S1-0943.png,,
U2S1-0944,Find press releases by the antitrust division in 2022.,png/U2S1-0944.png,,
U2S1-0945,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-0945.png,,
U2S1-0946,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-0946.png,,
U2S1-0947,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-0947.png,,
U2S1-0948,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-0948.png,,
U2S1-0949,"See Nissan and Honda cars for sale near Kentwood, MI 49512 on CarMax.",png/U2S1-0949.png,,
U2S1-0950,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-0950.png,,
U2S1-0951,Find press releases by the antitrust division in 2022.,png/U2S1-0951.png,,
U2S1-0952,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-0952.png,,
U2S1-0953,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-0953.png,,
U2S1-0954,Find press releases by the antitrust division in 2022.,png/U2S1-0954.png,,
U2S1-0955,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-0955.png,,
U2S1-0956,Look for the largest hunting land for auction in Kansas high plain region with mineral rights posted in the last seven days.,png/U2S1-0956.png,,
U2S1-0957,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-0957.png,,
U2S1-0958,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-0958.png,,
U2S1-0959,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-0959.png,,
U2S1-0960,"Get quotes for a package weighing 10 lbs with dimensions of 2 inches in length, width, and height, being shipped from Long Beach, 90802 to Portland, 97201.",png/U2S1-0960.png,,
U2S1-0961,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-0961.png,,
U2S1-0962,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-0962.png,,
U2S1-0963,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-0963.png,,
U2S1-0964,Find press releases by the antitrust division in 2022.,png/U2S1-0964.png,,
U2S1-0965,"Find a female MD Cardiologist in Jacksonville, Florida.",png/U2S1-0965.png,,
U2S1-0966,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-0966.png,,
U2S1-0967,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-0967.png,,
U2S1-0968,Look for the best rated BBB accredited charity near 12023.,png/U2S1-0968.png,,
U2S1-0969,Show me Diagnoses & Treatment for Female infertility.,png/U2S1-0969.png,,
U2S1-0970,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-0970.png,,
U2S1-0971,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-0971.png,,
U2S1-0972,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-0972.png,,
U2S1-0973,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-0973.png,,
U2S1-0974,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-0974.png,,
U2S1-0975,Find press releases by the antitrust division in 2022.,png/U2S1-0975.png,,
U2S1-0976,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-0976.png,,
U2S1-0977,"Get quotes for a package weighing 10 lbs with dimensions of 2 inches in length, width, and height, being shipped from Long Beach, 90802 to Portland, 97201.",png/U2S1-0977.png,,
U2S1-0978,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-0978.png,,
U2S1-0979,Find an energetic hairless dog with medium barking.,png/U2S1-0979.png,,
U2S1-0980,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-0980.png,,
U2S1-0981,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-0981.png,,
U2S1-0982,Open the reviews of a recipe with beef sirloin.,png/U2S1-0982.png,,
U2S1-0983,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-0983.png,,
U2S1-0984,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-0984.png,,
U2S1-0985,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-0985.png,,
U2S1-0986,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-0986.png,,
U2S1-0987,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-0987.png,,
U2S1-0988,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-0988.png,,
U2S1-0989,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-0989.png,,
U2S1-0990,"Search for rentals in Corning, CA with a maximum price of $1500.",png/U2S1-0990.png,,
U2S1-0991,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-0991.png,,
U2S1-0992,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-0992.png,,
U2S1-0993,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-0993.png,,
U2S1-0994,Look for the best rated BBB accredited charity near 12023.,png/U2S1-0994.png,,
U2S1-0995,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-0995.png,,
U2S1-0996,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-0996.png,,
U2S1-0997,Find press releases by the antitrust division in 2022.,png/U2S1-0997.png,,
U2S1-0998,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-0998.png,,
U2S1-0999,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-0999.png,,
U2S1-1000,Show me Diagnoses & Treatment for Female infertility.,png/U2S1-1000.png,,
U2S1-1001,Find press releases by the antitrust division in 2022.,png/U2S1-1001.png,,
U2S1-1002,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1002.png,,
U2S1-1003,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1003.png,,
U2S1-1004,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1004.png,,
U2S1-1005,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-1005.png,,
U2S1-1006,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-1006.png,,
U2S1-1007,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-1007.png,,
U2S1-1008,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1008.png,,
U2S1-1009,Find press releases by the antitrust division in 2022.,png/U2S1-1009.png,,
U2S1-1010,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-1010.png,,
U2S1-1011,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-1011.png,,
U2S1-1012,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1012.png,,
U2S1-1013,Check if a visa is required to work in the UK for longer than 6 months in Healthcare as an American citizen.,png/U2S1-1013.png,,
U2S1-1014,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-1014.png,,
U2S1-1015,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-1015.png,,
U2S1-1016,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1016.png,,
U2S1-1017,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-1017.png,,
U2S1-1018,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-1018.png,,
U2S1-1019,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1019.png,,
U2S1-1020,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1020.png,,
U2S1-1021,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1021.png,,
U2S1-1022,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1022.png,,
U2S1-1023,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1023.png,,
U2S1-1024,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-1024.png,,
U2S1-1025,Find an energetic hairless dog with medium barking.,png/U2S1-1025.png,,
U2S1-1026,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-1026.png,,
U2S1-1027,Find a neurosurgeon who is over 50 years old and has an appointment available tomorrow.,png/U2S1-1027.png,,
U2S1-1028,Search for regular weekday jobs around 14810 that I can start within two weeks or three.,png/U2S1-1028.png,,
U2S1-1029,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1029.png,,
U2S1-1030,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-1030.png,,
U2S1-1031,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1031.png,,
U2S1-1032,Look for the largest hunting land for auction in Kansas high plain region with mineral rights posted in the last seven days.,png/U2S1-1032.png,,
U2S1-1033,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1033.png,,
U2S1-1034,Find press releases by the antitrust division in 2022.,png/U2S1-1034.png,,
U2S1-1035,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-1035.png,,
U2S1-1036,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1036.png,,
U2S1-1037,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1037.png,,
U2S1-1038,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-1038.png,,
U2S1-1039,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1039.png,,
U2S1-1040,"Search for rentals in Corning, CA with a maximum price of $1500.",png/U2S1-1040.png,,
U2S1-1041,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-1041.png,,
U2S1-1042,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1042.png,,
U2S1-1043,Find an energetic hairless dog with medium barking.,png/U2S1-1043.png,,
U2S1-1044,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-1044.png,,
U2S1-1045,Submit a request for vehicle registration renewal with title number X123456 and last 4 digits of VIN is 1234.,png/U2S1-1045.png,,
U2S1-1046,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1046.png,,
U2S1-1047,Find press releases by the antitrust division in 2022.,png/U2S1-1047.png,,
U2S1-1048,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1048.png,,
U2S1-1049,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1049.png,,
U2S1-1050,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1050.png,,
U2S1-1051,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-1051.png,,
U2S1-1052,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1052.png,,
U2S1-1053,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-1053.png,,
U2S1-1054,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-1054.png,,
U2S1-1055,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1055.png,,
U2S1-1056,Identify the open issue with the most comments in the first trending open-source repository this week.,png/U2S1-1056.png,,
U2S1-1057,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1057.png,,
U2S1-1058,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-1058.png,,
U2S1-1059,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1059.png,,
U2S1-1060,Find the next available date for Albion Basin.,png/U2S1-1060.png,,
U2S1-1061,Browse recipes for gluten-free chocolate chip cookies that can be made without nuts.,png/U2S1-1061.png,,
U2S1-1062,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1062.png,,
U2S1-1063,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1063.png,,
U2S1-1064,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-1064.png,,
U2S1-1065,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1065.png,,
U2S1-1066,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-1066.png,,
U2S1-1067,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1067.png,,
U2S1-1068,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-1068.png,,
U2S1-1069,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1069.png,,
U2S1-1070,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1070.png,,
U2S1-1071,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1071.png,,
U2S1-1072,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-1072.png,,
U2S1-1073,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-1073.png,,
U2S1-1074,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1074.png,,
U2S1-1075,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1075.png,,
U2S1-1076,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1076.png,,
U2S1-1077,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1077.png,,
U2S1-1078,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1078.png,,
U2S1-1079,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1079.png,,
U2S1-1080,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-1080.png,,
U2S1-1081,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1081.png,,
U2S1-1082,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1082.png,,
U2S1-1083,Find a neurosurgeon who is over 50 years old and has an appointment available tomorrow.,png/U2S1-1083.png,,
U2S1-1084,Look for the largest hunting land for auction in Kansas high plain region with mineral rights posted in the last seven days.,png/U2S1-1084.png,,
U2S1-1085,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1085.png,,
U2S1-1086,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1086.png,,
U2S1-1087,Find the best-selling vinyl record by an artist from New York City in the classical music genre.,png/U2S1-1087.png,,
U2S1-1088,Search for NordicTrack with the lowest price.,png/U2S1-1088.png,,
U2S1-1089,"Search for rentals in Corning, CA with a maximum price of $1500.",png/U2S1-1089.png,,
U2S1-1090,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-1090.png,,
U2S1-1091,"Search for rentals in Corning, CA with a maximum price of $1500.",png/U2S1-1091.png,,
U2S1-1092,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1092.png,,
U2S1-1093,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1093.png,,
U2S1-1094,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1094.png,,
U2S1-1095,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1095.png,,
U2S1-1096,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-1096.png,,
U2S1-1097,Find the app for iOS.,png/U2S1-1097.png,,
U2S1-1098,Look for the largest hunting land for auction in Kansas high plain region with mineral rights posted in the last seven days.,png/U2S1-1098.png,,
U2S1-1099,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-1099.png,,
U2S1-1100,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1100.png,,
U2S1-1101,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1101.png,,
U2S1-1102,"See Nissan and Honda cars for sale near Kentwood, MI 49512 on CarMax.",png/U2S1-1102.png,,
U2S1-1103,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1103.png,,
U2S1-1104,Pass the first trending chess puzzle.,png/U2S1-1104.png,,
U2S1-1105,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1105.png,,
U2S1-1106,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1106.png,,
U2S1-1107,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-1107.png,,
U2S1-1108,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1108.png,,
U2S1-1109,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-1109.png,,
U2S1-1110,Find the best-selling vinyl record by an artist from New York City in the classical music genre.,png/U2S1-1110.png,,
U2S1-1111,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1111.png,,
U2S1-1112,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1112.png,,
U2S1-1113,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-1113.png,,
U2S1-1114,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-1114.png,,
U2S1-1115,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1115.png,,
U2S1-1116,Find press releases by the antitrust division in 2022.,png/U2S1-1116.png,,
U2S1-1117,"Find a female MD Cardiologist in Jacksonville, Florida.",png/U2S1-1117.png,,
U2S1-1118,"See Nissan and Honda cars for sale near Kentwood, MI 49512 on CarMax.",png/U2S1-1118.png,,
U2S1-1119,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-1119.png,,
U2S1-1120,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1120.png,,
U2S1-1121,Search for regular weekday jobs around 14810 that I can start within two weeks or three.,png/U2S1-1121.png,,
U2S1-1122,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1122.png,,
U2S1-1123,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1123.png,,
U2S1-1124,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1124.png,,
U2S1-1125,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1125.png,,
U2S1-1126,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1126.png,,
U2S1-1127,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1127.png,,
U2S1-1128,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1128.png,,
U2S1-1129,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1129.png,,
U2S1-1130,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1130.png,,
U2S1-1131,"Find a female MD Cardiologist in Jacksonville, Florida.",png/U2S1-1131.png,,
U2S1-1132,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1132.png,,
U2S1-1133,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1133.png,,
U2S1-1134,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1134.png,,
U2S1-1135,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1135.png,,
U2S1-1136,Find press releases by the antitrust division in 2022.,png/U2S1-1136.png,,
U2S1-1137,"See Nissan and Honda cars for sale near Kentwood, MI 49512 on CarMax.",png/U2S1-1137.png,,
U2S1-1138,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1138.png,,
U2S1-1139,"Get quotes for a package weighing 10 lbs with dimensions of 2 inches in length, width, and height, being shipped from Long Beach, 90802 to Portland, 97201.",png/U2S1-1139.png,,
