benchmark,task_id,model_name,exp_name,family,rel_path
webarena,webarena.33,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena/webarena.33.json
webarena,webarena.27,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena/webarena.27.json
webarena,webarena.268,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena/webarena.268.json
webarena,webarena.266,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena/webarena.266.json
webarena,webarena.265,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena/webarena.265.json
webarena,webarena.491,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.491.json
webarena,webarena.263,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena,url,cleaned/webarena/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena/webarena.263.json
webarena,webarena.229,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena/webarena.229.json
webarena,webarena.15,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct/GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_webarena/webarena.15.json
webarena,webarena.377,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,url,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.377.json
webarena,webarena.365,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.365.json
webarena,webarena.364,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.364.json
webarena,webarena.344,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.344.json
webarena,webarena.343,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,url,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.343.json
webarena,webarena.327,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,url,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.327.json
webarena,webarena.325,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,url,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.325.json
webarena,webarena.311,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.311.json
webarena,webarena.306,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.306.json
webarena,webarena.295,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.295.json
webarena,webarena.289,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.289.json
webarena,webarena.272,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,url,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.272.json
webarena,webarena.268,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.268.json
webarena,webarena.266,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.266.json
webarena,webarena.265,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.265.json
webarena,webarena.263,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,url,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.263.json
webarena,webarena.229,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.229.json
webarena,webarena.790,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,string,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.790.json
webarena,webarena.789,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,string,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.789.json
webarena,webarena.788,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,string,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.788.json
webarena,webarena.790,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.790.json
webarena,webarena.789,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.789.json
webarena,webarena.788,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.788.json
webarena,webarena.726,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,string,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.726.json
webarena,webarena.185,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.185.json
webarena,webarena.177,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string_url,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.177.json
webarena,webarena.726,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.726.json
webarena,webarena.723,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.723.json
webarena,webarena.171,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.171.json
webarena,webarena.377,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,url,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.377.json
webarena,webarena.365,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.365.json
webarena,webarena.364,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.364.json
webarena,webarena.344,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.344.json
webarena,webarena.164,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.164.json
webarena,webarena.158,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,url,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.158.json
webarena,webarena.155,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.155.json
webarena,webarena.153,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.153.json
webarena,webarena.144,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.144.json
webarena,webarena.126,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.126.json
webarena,webarena.100,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.100.json
webarena,webarena.491,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.491.json
webarena,webarena.69,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.69.json
webarena,webarena.67,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.67.json
webarena,webarena.66,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.66.json
webarena,webarena.60,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.60.json
webarena,webarena.48,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.48.json
webarena,webarena.185,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.185.json
webarena,webarena.40,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.40.json
webarena,webarena.177,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string_url,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.177.json
webarena,webarena.33,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.33.json
webarena,webarena.386,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.386.json
webarena,webarena.171,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.171.json
webarena,webarena.164,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.164.json
webarena,webarena.158,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,url,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.158.json
webarena,webarena.380,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,url,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.380.json
webarena,webarena.155,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.155.json
webarena,webarena.153,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.153.json
webarena,webarena.343,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,url,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.343.json
webarena,webarena.144,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.144.json
webarena,webarena.27,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.27.json
webarena,webarena.126,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.126.json
webarena,webarena.263,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,url,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.263.json
webarena,webarena.100,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.100.json
webarena,webarena.24,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.24.json
webarena,webarena.15,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_webarena,string,cleaned/webarena/GenericAgent-gpt-4o-2024-11-20/GenericAgent-gpt-4o-2024-11-20_on_webarena/webarena.15.json
webarena,webarena.263,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,url,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.263.json
webarena,webarena.69,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.69.json
webarena,webarena.67,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.67.json
webarena,webarena.66,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.66.json
webarena,webarena.327,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,url,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.327.json
webarena,webarena.60,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.60.json
webarena,webarena.48,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.48.json
webarena,webarena.327,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,url,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.327.json
webarena,webarena.40,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.40.json
webarena,webarena.33,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.33.json
webarena,webarena.325,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,url,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.325.json
webarena,webarena.27,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.27.json
webarena,webarena.311,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.311.json
webarena,webarena.24,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.24.json
webarena,webarena.306,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.306.json
webarena,webarena.15,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.15.json
webarena,webarena.289,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.289.json
webarena,webarena.185,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,string,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.185.json
webarena,webarena.177,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,string_url,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.177.json
webarena,webarena.272,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,url,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.272.json
webarena,webarena.268,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena,string,cleaned/webarena/GenericAgent-meta-llama_Llama-3.3-70B-Instruct/GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_webarena/webarena.268.json
webarena,webarena.171,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,string,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.171.json
webarena,webarena.164,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,string,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.164.json
webarena,webarena.158,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,url,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.158.json
webarena,webarena.155,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_webarena,string,cleaned/webarena/GenericAgent-anthropic_claude-3.7-sonnet/GenericAgent-anthropic_claude-3.7-sonnet_on_webarena/webarena.155.json
