item_id,agent_file,task_id,frame_index,confirmed_task
B2-0154,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,94,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0155,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,102,Find Devin Booker's highest-scoring points per game playoff run.
B2-0156,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,173,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0157,operator_results.json,e4e097222d13a2560db6f6892612dab6,54,Search for a young spayed male dog cared for by a private owner within 50 miles of zip 33109.
B2-0158,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,75,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0159,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,89,Find Devin Booker's highest-scoring points per game playoff run.
B2-0160,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,113,Find a white female kitten within 35 miles of zip 77494.
B2-0161,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,87,Find a white female kitten within 35 miles of zip 77494.
B2-0162,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,102,Find a white female kitten within 35 miles of zip 77494.
B2-0163,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,97,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0164,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,82,Find Devin Booker's highest-scoring points per game playoff run.
B2-0165,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,5,Find a white female kitten within 35 miles of zip 77494.
B2-0166,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,120,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0167,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,62,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0168,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,140,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0169,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,32,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0170,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,163,Find a white female kitten within 35 miles of zip 77494.
B2-0171,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,53,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0172,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,119,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0173,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,181,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0174,operator_results.json,e43cbc8a0bf9e999884928d11006f894,18,"Browse the list of things to do in Miami that have a rating of 9+ (wonderful), last between 1 to 4 hours per session, cost under $100 per person, and are available for booking between next Monday and next Friday."
B2-0175,operator_results.json,e4e097222d13a2560db6f6892612dab6,30,Search for a young spayed male dog cared for by a private owner within 50 miles of zip 33109.
B2-0176,operator_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,19,"Get a part-time job within 5 miles of Moscow, Idaho in the accommodation and food services industry, as a chef, and show jobs for corporate only."
B2-0177,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,37,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0178,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,110,Find a white female kitten within 35 miles of zip 77494.
B2-0179,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,122,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0180,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,443,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access."
B2-0181,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,58,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0182,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,165,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0183,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,19,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0184,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,93,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0185,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,90,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0186,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,37,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0187,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,32,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0188,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,151,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0189,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,34,Find a white female kitten within 35 miles of zip 77494.
B2-0190,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,68,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0191,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,68,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0192,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,14,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0193,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,160,Find a white female kitten within 35 miles of zip 77494.
B2-0194,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,63,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0195,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,25,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0196,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,285,Find Devin Booker's highest-scoring points per game playoff run.
B2-0197,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,473,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access."
B2-0198,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,16,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0199,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,82,Find a white female kitten within 35 miles of zip 77494.
B2-0200,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,131,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0201,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,64,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0202,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,16,Find a white female kitten within 35 miles of zip 77494.
B2-0203,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,101,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0204,claude_computer_use_3.7_results.json,11abb668c751dd56bb41f296a8bb3a13,8,Find a store near zip 30010 that provides authorized Apple services for imacs and make this one my store.
B2-0205,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,146,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0206,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,50,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0207,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,97,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0208,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,78,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0209,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,162,Find a white female kitten within 35 miles of zip 77494.
B2-0210,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,25,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0211,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,214,Find Devin Booker's highest-scoring points per game playoff run.
B2-0212,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,172,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0213,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,70,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0214,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,26,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0215,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,301,Find Devin Booker's highest-scoring points per game playoff run.
B2-0216,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,106,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0217,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,40,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0218,claude_computer_use_3.7_results.json,11abb668c751dd56bb41f296a8bb3a13,15,Find a store near zip 30010 that provides authorized Apple services for imacs and make this one my store.
B2-0219,operator_results.json,da8f3823a827c7d3a492f383808e7912,49,Find and open the earliest press release.
B2-0220,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,154,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
